user_id,email,role,account_status,email_verified,last_login,fleet_manager_id,manager_key_used,manager_email,vehicle_id,vin,registration_number,vehicle_make,vehicle_model,car_type,manufacture_year,vehicle_weight_kg,vehicle_status,insurance_expiry,battery_capacity_kwh,battery_percentage,battery_health_percent,battery_temperature,battery_voltage,charging_cycles,battery_age_months,battery_alert_flag,alert_threshold_percent,motor_speed_rpm,motor_temperature,motor_efficiency,latitude,longitude,speed_kmph,acceleration,distance_travelled_km,trip_duration_min,remaining_range_km,load_weight_kg,start_location,start_latitude,start_longitude,destination,destination_latitude,destination_longitude,route_distance_km,eta_minutes,road_type,traffic_level,weather_condition,charging_stops_en_route,charging_status,charging_station_id,charging_duration_min,charging_cost_rs,energy_consumed_kwh,charger_type,driver_id,driver_income,driver_experience_years,driver_score,harsh_braking_count,sudden_acceleration_count,overspeed_count,cost_per_km,daily_energy_cost,monthly_energy_cost,total_trip_cost,tire_health_percent,last_service_days,maintenance_cost_rs,maintenance_alert,timestamp,day_of_week,month
USR0216,driver216@fleetev.in,Driver,Active,True,2023-09-27 17:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00216,IN24710878,MH63EV6040,Volvo,Volvo XC40 Recharge,SUV,2023,2040,Idle,2024-11-16,78,76.6,80.4,26.4,345.5,1087,34,False,20,3300,82.2,93.5,13.188265,77.789219,73.7,-2.61,123.2,278,388.4,378.9,Bangalore,12.9716,77.5946,Delhi,28.6139,77.209,115.6,26,Urban,Medium,Cloudy,2,Not Charging,CS0183,0,0,66.54,DC Fast Charger,DR0216,110929,9,73.5,16,12,14,5.66,613.25,15944.5,697.31,80.9,50,3011.38,None,2023-10-24 17:00:00,Tuesday,October
USR0217,driver217@fleetev.in,Driver,Active,False,2023-10-21 17:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00217,IN87528776,MH39EV1841,Mahindra,Mahindra BE 6e,Crossover,2020,1980,Idle,2024-08-12,59,70.9,92.5,42.5,364.4,466,20,False,20,6169,56.6,93.1,20.856427,72.924674,77.3,-3.21,138.9,64,271.9,52.6,Surat,21.1702,72.8311,Ahmedabad,23.0225,72.5714,116.4,160,Rural,Low,Clear,1,Charging,CS0291,73,147.74,14.38,Super Charger,DR0217,114224,5,46.5,4,7,7,0.85,113.64,2954.64,118.06,56.2,256,2016.3,Software Update,2023-10-24 17:00:00,Tuesday,October
USR0218,driver218@fleetev.in,Driver,Active,True,2023-10-24 18:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00218,IN14237322,MH83EV2800,MG,MG ZS EV,SUV,2022,1620,Active,2024-06-05,50.3,90.6,100,33.5,405.6,43,71,False,20,6325,82.7,90.1,30.25687,76.950891,8.9,1.65,52.6,88,296.2,397.6,Chandigarh,30.7333,76.7794,Mumbai,19.076,72.8777,53.3,154,Rural,Low,Foggy,0,Not Charging,CS0400,0,0,23.99,Super Charger,DR0218,44848,14,71.7,9,11,10,4.34,181.6,4721.6,228.28,84.9,211,5793.14,Motor Check,2023-10-24 18:00:00,Tuesday,October
USR0219,driver219@fleetev.in,Driver,Active,False,2023-09-27 18:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00219,IN37365878,MH62EV9221,BYD,BYD Seal,Sedan,2024,1885,Active,2023-09-21,82.5,58.9,94.8,39.3,354.4,939,66,False,20,5313,32.1,97.5,13.073242,77.203519,66.3,-1.08,170,54,315.9,404.1,Bangalore,12.9716,77.5946,Bangalore,12.9716,77.5946,287.4,234,Mixed,High,Rainy,0,Charging,CS0421,92,127.79,27.15,Super Charger,DR0219,92984,5,41.9,15,10,14,1.72,237.04,6163.04,292.4,52.3,222,5437.7,Motor Check,2023-10-24 18:00:00,Tuesday,October
USR0220,driver220@fleetev.in,Driver,Active,False,2023-10-11 22:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00220,IN85280948,MH51EV8837,MG,MG ZS EV,SUV,2021,1620,Active,2024-01-13,50.3,50.1,86.6,28.4,375.8,74,30,False,20,6314,37.2,94.5,21.387591,72.799414,97.9,-3.84,194.6,57,163.8,244.5,Surat,21.1702,72.8311,Jaipur,26.9124,75.7873,43.4,38,Rural,Medium,Clear,2,Not Charging,CS0163,0,0,27.83,Super Charger,DR0220,94878,15,49.8,1,18,11,1.47,212.64,5528.64,286.06,50.4,165,3889.86,Battery Service,2023-10-24 22:00:00,Tuesday,October
USR0221,driver221@fleetev.in,Driver,Active,False,2023-10-09 22:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00221,IN83319550,MH55EV5331,Kia,Kia EV6,Crossover,2020,1960,Idle,2024-03-28,77.4,39.8,87.4,29.1,401.5,406,47,False,20,6897,44.6,88.3,13.004876,79.91389,33.7,-0.4,262,275,200.2,491.8,Chennai,13.0827,80.2707,Jaipur,26.9124,75.7873,312.8,35,Mixed,Medium,Cloudy,1,Not Charging,CS0485,0,0,4.82,DC Fast Charger,DR0221,98149,9,93.3,2,17,10,0.16,42.61,1107.86,41.92,67.7,270,3244.41,Software Update,2023-10-24 22:00:00,Tuesday,October
USR0222,driver222@fleetev.in,Driver,Active,False,2023-10-19 01:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00222,IN40181142,MH48EV5735,Hyundai,Hyundai Kona EV,SUV,2021,1535,Active,2024-11-22,39.2,53.1,83,27.9,405.8,1168,31,False,20,6209,80.7,88.7,23.015457,77.122606,85.4,4.3,231.9,157,135.3,251.6,Bhopal,23.2599,77.4126,Mumbai,19.076,72.8777,499.8,47,Mixed,High,Cloudy,3,Charging,CS0405,153,276.41,31.53,AC Level 2,DR0222,98464,12,76.8,7,4,4,1.46,311.51,8099.26,338.57,60,0,7575.12,Battery Service,2023-10-25 01:00:00,Wednesday,October
USR0223,driver223@fleetev.in,Driver,Active,False,2023-10-21 02:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00223,IN46702849,MH46EV2996,BMW,BMW i4,Sedan,2022,2050,Active,2024-07-07,83.9,28.4,90.9,21.6,369.5,150,57,False,20,2990,46.9,96,12.675375,77.461737,55,-2.2,25.7,172,154.9,185.4,Bangalore,12.9716,77.5946,Nagpur,21.1458,79.0882,384.3,132,Rural,Medium,Rainy,2,Fast Charging,CS0236,37,60.77,42.82,DC Fast Charger,DR0223,63070,5,99.5,5,4,1,16.07,422.58,10987.08,413,73.9,135,6744.25,None,2023-10-25 02:00:00,Wednesday,October
USR0224,driver224@fleetev.in,Driver,Active,True,2023-09-28 02:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00224,IN48605090,MH20EV6674,Tata,Tata Nexon EV,SUV,2024,1570,Active,2024-11-21,30.2,58.7,95.6,34.1,406.7,424,1,False,20,6538,40.5,98,22.783462,88.812384,32.1,1.91,7.3,289,115.2,411.3,Kolkata,22.5726,88.3639,Jaipur,26.9124,75.7873,101.3,190,Rural,Low,Clear,3,Fast Charging,CS0097,110,140.85,2.84,AC Level 1,DR0224,51485,7,92.3,1,15,9,3.38,29.18,758.68,24.67,94.8,103,1028.16,None,2023-10-25 02:00:00,Wednesday,October
USR0225,driver225@fleetev.in,Driver,Active,True,2023-10-11 04:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00225,IN46390817,MH81EV5450,Mahindra,Mahindra XEV 9e,SUV,2023,2100,Charging,2024-03-21,79,92.8,77.8,23,360.5,915,45,True,20,2463,52.1,90.6,22.874354,72.505909,123.9,-3.94,232.6,287,476.5,270.6,Ahmedabad,23.0225,72.5714,Lucknow,26.8467,80.9462,237.1,92,Mixed,High,Cloudy,0,Not Charging,CS0154,0,0,60.97,DC Fast Charger,DR0225,31653,8,77,4,16,0,2.37,617.87,16064.62,551.26,90.9,170,5904.13,Motor Check,2023-10-25 04:00:00,Wednesday,October
USR0226,driver226@fleetev.in,Driver,Active,True,2023-10-21 05:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00226,IN81275182,MH38EV4814,Volvo,Volvo XC40 Recharge,SUV,2022,2040,Active,2024-06-22,78,78.6,94.4,44.2,406.9,90,62,False,20,7661,50.8,93,18.109767,74.013713,120.1,2.76,231.5,111,398.5,181.1,Pune,18.5204,73.8567,Kochi,9.9312,76.2673,182,118,Rural,High,Clear,0,Not Charging,CS0419,0,0,44.5,DC Fast Charger,DR0226,38178,16,63.5,5,0,1,2.28,443.89,11541.14,527.82,98.6,6,573.53,None,2023-10-25 05:00:00,Wednesday,October
USR0227,driver227@fleetev.in,Driver,Suspended,False,2023-10-23 05:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00227,IN28450513,MH10EV3587,Volvo,Volvo XC40 Recharge,SUV,2022,2040,Active,2024-02-09,78,33.2,86,38.7,356.4,910,15,False,20,4156,42.4,88.8,18.48879,73.441817,3,0.13,192,294,168.3,271.2,Pune,18.5204,73.8567,Pune,18.5204,73.8567,479.5,118,Mixed,High,Rainy,0,Fast Charging,CS0092,78,182.05,17.36,AC Level 2,DR0227,67096,10,58.5,20,17,2,0.83,177.12,4605.12,159.36,64.9,354,5783.69,Software Update,2023-10-25 05:00:00,Wednesday,October
USR0228,driver228@fleetev.in,Driver,Active,True,2023-10-01 05:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00228,IN96690951,MH17EV2465,Hyundai,Hyundai Kona EV,SUV,2023,1535,Charging,2023-08-27,39.2,32.1,95.4,42.6,368.2,339,5,False,20,7148,61.6,98.5,12.564869,77.353313,60.6,1.76,195,64,81.8,287.9,Bangalore,12.9716,77.5946,Surat,21.1702,72.8311,332.2,94,Mixed,High,Foggy,2,Not Charging,CS0438,0,0,6.5,Super Charger,DR0228,79773,6,60.6,7,9,4,0.33,51.66,1343.16,64.35,99.4,223,4594.65,Motor Check,2023-10-25 05:00:00,Wednesday,October
USR0229,driver229@fleetev.in,Driver,Active,True,2023-10-02 11:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00229,IN14877451,MH60EV9116,Tata,Tata Tigor EV,Sedan,2019,1255,Active,2023-07-29,26,41.7,83.6,23.2,354.7,764,6,False,20,4691,33,98.9,13.389605,77.686324,126.6,-1.81,243,261,70.5,139.4,Bangalore,12.9716,77.5946,Nagpur,21.1458,79.0882,301,62,Rural,Medium,Cloudy,0,Not Charging,CS0036,0,0,20.92,DC Fast Charger,DR0229,99443,10,89.9,14,8,2,0.89,221.69,5763.94,216.27,58.4,30,1432.83,Battery Service,2023-10-25 11:00:00,Wednesday,October
USR0230,driver230@fleetev.in,Driver,Active,False,2023-10-05 13:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00230,IN24401654,MH52EV5662,Mahindra,Mahindra BE 6e,Crossover,2020,1980,Charging,2024-12-17,59,43.8,91.9,44.5,418.8,895,67,False,20,2380,60,98.8,23.503905,77.783355,78,4.43,101.1,176,168,276.1,Bhopal,23.2599,77.4126,Pune,18.5204,73.8567,380.6,109,Highway,High,Foggy,0,Not Charging,CS0355,0,0,39.71,AC Level 2,DR0230,60761,15,80.6,12,16,5,3.68,293.79,7638.54,372.05,90.6,23,5291.83,None,2023-10-25 13:00:00,Wednesday,October
USR0231,driver231@fleetev.in,Driver,Active,True,2023-10-02 15:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00231,IN25119192,MH52EV3662,MG,MG ZS EV,SUV,2024,1620,Active,2024-01-26,50.3,36.2,78.5,30.6,363.6,40,14,True,20,4699,63,92.7,18.973196,74.298198,19.3,0.31,53.3,190,118.4,172.7,Pune,18.5204,73.8567,Kolkata,22.5726,88.3639,189.6,132,Highway,Low,Cloudy,1,Not Charging,CS0472,0,0,26.02,DC Fast Charger,DR0231,69185,1,44.2,10,13,1,4.96,251.19,6530.94,264.37,88.7,92,1077.32,Software Update,2023-10-25 15:00:00,Wednesday,October
USR0232,driver232@fleetev.in,Driver,Active,False,2023-10-15 16:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00232,IN86206305,MH96EV4164,Hyundai,Hyundai Kona EV,SUV,2022,1535,Charging,2024-12-28,39.2,87.8,99.2,33.1,363.8,866,14,False,20,2494,82.5,95.4,18.039772,74.246363,67.6,2.93,150.8,24,223.7,413.8,Pune,18.5204,73.8567,Chennai,13.0827,80.2707,262.9,131,Rural,Low,Rainy,1,Fully Charged,CS0356,156,137.57,11.31,DC Fast Charger,DR0232,36368,11,59.7,15,9,0,0.75,124.35,3233.1,113.1,96.1,153,4690.26,None,2023-10-25 16:00:00,Wednesday,October
USR0233,driver233@fleetev.in,Driver,Active,False,2023-10-18 16:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00233,IN99826000,MH22EV4027,BYD,BYD Seal,Sedan,2021,1885,Active,2024-03-30,82.5,69,93.7,44.7,352.7,831,63,False,20,7820,36.6,95.1,27.022305,76.093975,27.1,4.71,165.7,260,370,258.3,Jaipur,26.9124,75.7873,Ahmedabad,23.0225,72.5714,110.8,229,Highway,High,Hot,0,Charging,CS0014,26,23.04,34.01,AC Level 2,DR0233,59181,1,62,17,13,5,2.03,266.34,6924.84,336.37,50.5,289,4012.8,Tire Check,2023-10-25 16:00:00,Wednesday,October
USR0234,driver234@fleetev.in,Driver,Active,True,2023-10-06 17:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00234,IN41611127,MH67EV5374,BYD,BYD Seal,Sedan,2023,1885,Out of Service,2023-07-31,82.5,68.4,76.7,38.2,342,181,42,True,20,5899,44.3,97.8,18.779504,72.850138,54.6,3.68,75.9,50,366.8,74.6,Mumbai,19.076,72.8777,Chandigarh,30.7333,76.7794,283.1,189,Urban,Medium,Cloudy,2,Not Charging,CS0005,0,0,19.09,Super Charger,DR0234,110679,9,97,6,13,1,2.9,161.49,4198.74,220.11,91.3,335,1335.3,Tire Check,2023-10-25 17:00:00,Wednesday,October
USR0235,driver235@fleetev.in,Driver,Active,True,2023-10-03 17:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00235,IN41715995,MH17EV2936,Kia,Kia EV6,Crossover,2020,1960,Charging,2024-09-07,77.4,62.7,93.8,21.1,386.1,726,7,False,20,1573,31.9,97,13.047883,80.740214,134.9,4.04,294.7,287,315.4,340.7,Chennai,13.0827,80.2707,Mumbai,19.076,72.8777,284.7,111,Urban,High,Rainy,3,Not Charging,CS0042,0,0,53.51,AC Level 2,DR0235,117216,17,43.8,13,16,14,1.74,439.09,11416.34,512.78,57.8,139,4979,Battery Service,2023-10-25 17:00:00,Wednesday,October
USR0236,driver236@fleetev.in,Driver,Active,True,2023-10-09 22:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00236,IN25759274,MH91EV5833,Hyundai,Hyundai Kona EV,SUV,2020,1535,Charging,2023-12-03,39.2,86.5,92.4,35.3,387.2,163,2,False,20,5009,41.6,92.9,18.76771,73.647425,64.5,-3.58,130.3,105,220.4,179.8,Pune,18.5204,73.8567,Ahmedabad,23.0225,72.5714,138.3,129,Urban,Low,Cloudy,1,Not Charging,CS0311,0,0,12.21,AC Level 1,DR0236,45078,16,84.3,2,17,2,0.86,124.91,3247.66,112.06,84.2,306,5517.05,Brake Inspection,2023-10-25 22:00:00,Wednesday,October
USR0237,driver237@fleetev.in,Driver,Active,False,2023-09-26 03:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00237,IN91300905,MH57EV7813,BYD,BYD Atto 3,SUV,2023,1750,Under Maintenance,2024-02-28,60.5,60.2,77,21.6,349.2,315,12,True,20,7244,33.7,96.2,22.662388,88.742835,15,3,84.7,218,236.7,401.9,Kolkata,22.5726,88.3639,Lucknow,26.8467,80.9462,62.6,168,Highway,High,Cloudy,3,Fast Charging,CS0445,89,178.76,11.84,AC Level 1,DR0237,114173,8,83.4,3,2,4,1.64,97.44,2533.44,138.91,78.1,15,3790.96,Software Update,2023-10-26 03:00:00,Thursday,October
USR0238,driver238@fleetev.in,Driver,Active,True,2023-10-22 05:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00238,IN20988446,MH77EV8319,Mahindra,Mahindra BE 6e,Crossover,2019,1980,Idle,2023-11-11,59,79.3,90.8,32,402.9,1167,61,False,20,7169,30.3,90.4,10.279554,76.260528,113.4,-3.08,125.7,234,304.1,183.6,Kochi,9.9312,76.2673,Mumbai,19.076,72.8777,121.9,21,Rural,Low,Foggy,3,Fast Charging,CS0399,53,63.43,42.95,AC Level 1,DR0238,96781,2,73.8,17,12,11,3,412.33,10720.58,377.1,68.3,285,3376.15,Tire Check,2023-10-26 05:00:00,Thursday,October
USR0239,driver239@fleetev.in,Driver,Active,True,2023-10-26 09:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00239,IN37133023,MH83EV9792,Mahindra,Mahindra XEV 9e,SUV,2021,2100,Charging,2024-10-14,79,25.4,89.9,42.2,382.5,1010,59,False,20,5312,31.6,93.6,26.543849,76.101138,49.3,1.61,142.1,210,130.4,65.8,Jaipur,26.9124,75.7873,Bhopal,23.2599,77.4126,222.7,79,Urban,High,Hot,3,Not Charging,CS0235,0,0,18.97,AC Level 1,DR0239,114167,4,52.6,4,11,1,1.58,154.26,4010.76,224.52,80.3,311,5604.23,Motor Check,2023-10-26 09:00:00,Thursday,October
USR0240,driver240@fleetev.in,Driver,Active,False,2023-10-17 09:00:00,MGR012,MGRKEY012384,manager12@fleetev.in,VH00240,IN88268756,MH72EV2489,MG,MG ZS EV,SUV,2019,1620,Idle,2024-10-26,50.3,72.9,95.4,31.8,357.4,1143,3,False,20,7931,62.9,93.4,20.994272,79.253625,40.5,3.47,220.9,84,238.3,149,Nagpur,21.1458,79.0882,Hyderabad,17.385,78.4867,124.9,145,Mixed,High,Clear,1,Fully Charged,CS0463,134,133.03,25.53,AC Level 2,DR0240,92272,5,45,20,12,7,1.13,264.75,6883.5,249.62,97.7,302,4103.42,Software Update,2023-10-26 09:00:00,Thursday,October
USR0001,driver001@fleetev.in,Driver,Active,True,2023-10-26 15:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00001,IN66722344,MH53EV5552,Tata,Tata Tigor EV,Sedan,2021,1255,Active,2023-11-01,26,35.2,77.8,44.4,412.9,722,45,True,20,165,46.3,95.8,21.42849,79.316605,135.8,4.88,53.9,292,59.5,263.7,Nagpur,21.1458,79.0882,Kochi,9.9312,76.2673,369.8,170,Mixed,Low,Clear,3,Fully Charged,CS0403,112,199.36,21.25,AC Level 2,DR0001,74797,3,45.2,4,9,14,3.19,215.53,5603.78,171.94,73,81,1780.77,Brake Inspection,2023-10-26 15:00:00,Thursday,October
USR0002,driver002@fleetev.in,Driver,Inactive,False,2023-09-26 16:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00002,IN58181396,MH54EV5333,Tata,Tata Tiago EV,Hatchback,2023,1205,Charging,2023-11-24,24,43.7,82.9,32.4,414.4,588,27,False,20,6992,74.7,90.6,17.831564,78.934949,49.1,4.26,197.5,266,68.2,71.7,Hyderabad,17.385,78.4867,Chennai,13.0827,80.2707,138.6,169,Mixed,Low,Foggy,0,Charging,CS0493,65,107.77,13.91,Super Charger,DR0002,35328,13,94.4,12,15,9,0.79,106.34,2764.84,156.03,79.2,283,1725.5,Motor Check,2023-10-26 16:00:00,Thursday,October
USR0003,driver003@fleetev.in,Driver,Active,True,2023-10-20 18:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00003,IN49349722,MH90EV6925,Mahindra,Mahindra XEV 9e,SUV,2024,2100,Active,2023-09-29,79,69.3,93.9,40.8,413.9,632,34,False,20,4579,32.3,97,23.261071,77.122084,59.5,1.26,288.7,139,355.9,221.3,Bhopal,23.2599,77.4126,Jaipur,26.9124,75.7873,373.8,27,Mixed,Low,Hot,1,Not Charging,CS0200,0,0,39.41,Super Charger,DR0003,111673,2,50.8,16,7,12,1.23,426.37,11085.62,355.1,66.4,93,42.04,Motor Check,2023-10-26 18:00:00,Thursday,October
USR0004,driver004@fleetev.in,Driver,Active,False,2023-10-22 19:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00004,IN48840994,MH20EV4814,MG,MG ZS EV,SUV,2021,1620,Active,2024-10-26,50.3,20,90.8,44.4,408.4,352,49,False,20,5906,50.6,98.2,26.654711,81.232192,94.4,2.28,289.5,206,65.4,306.6,Lucknow,26.8467,80.9462,Ahmedabad,23.0225,72.5714,90.6,117,Highway,Medium,Rainy,1,Not Charging,CS0037,0,0,12.63,AC Level 1,DR0004,46319,12,66.3,19,19,7,0.36,134.26,3490.76,104.22,95.7,211,1131.28,Software Update,2023-10-26 19:00:00,Thursday,October
USR0005,driver005@fleetev.in,Driver,Active,True,2023-10-15 23:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00005,IN57683626,MH36EV5374,Kia,Kia EV6,Crossover,2023,1960,Active,2024-01-11,77.4,22.2,93.5,34.6,348.3,562,63,False,20,5473,66.8,92,9.897809,75.916009,139.1,-0.69,97.1,68,111.7,441.7,Kochi,9.9312,76.2673,Lucknow,26.8467,80.9462,363.3,83,Urban,Medium,Cloudy,2,Not Charging,CS0226,0,0,66.81,DC Fast Charger,DR0005,57087,18,83.7,6,17,14,7.41,652.3,16959.8,719.51,93.7,47,2701.32,None,2023-10-26 23:00:00,Thursday,October
USR0006,driver006@fleetev.in,Driver,Active,True,2023-10-20 01:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00006,IN72043515,MH58EV5422,Tata,Tata Tigor EV,Sedan,2024,1255,Active,2024-06-16,26,98.7,95.9,44.5,358.4,93,15,False,20,870,50.3,91.7,27.323874,76.258588,79.2,3.2,298.3,147,166.8,116.5,Jaipur,26.9124,75.7873,Chennai,13.0827,80.2707,93.3,83,Urban,Medium,Foggy,2,Fully Charged,CS0368,45,42.35,9.63,AC Level 2,DR0006,55021,2,52.1,2,1,14,0.29,67.94,1766.44,86.51,64.5,119,6026.56,Battery Service,2023-10-27 01:00:00,Friday,October
USR0007,driver007@fleetev.in,Driver,Active,True,2023-09-27 02:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00007,IN52339391,MH61EV5386,Tata,Tata Nexon EV,SUV,2023,1570,Active,2024-06-06,30.2,98.4,83,36.3,378.8,367,12,False,20,4575,42,97.9,13.255353,80.108841,67.5,1.13,157.5,86,193.2,486.2,Chennai,13.0827,80.2707,Hyderabad,17.385,78.4867,344,141,Urban,Medium,Foggy,1,Charging,CS0062,142,262.44,4.89,AC Level 1,DR0007,110909,7,49.6,4,17,9,0.37,36.21,941.46,58.27,71,345,7740.97,Motor Check,2023-10-27 02:00:00,Friday,October
USR0008,driver008@fleetev.in,Driver,Active,True,2023-09-30 02:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00008,IN63100814,MH92EV8517,BYD,BYD Atto 3,SUV,2020,1750,Active,2024-03-28,60.5,40.9,79.4,42.3,344.7,738,17,True,20,3154,75.8,97.9,22.490579,88.567989,136.2,2.04,133.8,172,160.8,271.6,Kolkata,22.5726,88.3639,Ahmedabad,23.0225,72.5714,322.1,18,Rural,Low,Hot,3,Not Charging,CS0268,0,0,20.09,Super Charger,DR0008,95644,18,91.2,2,16,11,1.77,150.75,3919.5,236.83,52.1,9,344.24,Battery Service,2023-10-27 02:00:00,Friday,October
USR0009,driver009@fleetev.in,Driver,Active,True,2023-10-04 03:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00009,IN88461803,MH64EV7543,Hyundai,Hyundai Kona EV,SUV,2020,1535,Idle,2024-12-22,39.2,36.4,98.7,22,382.5,157,46,False,20,6171,67.5,89.8,18.201099,73.780803,134.3,-2,238.8,152,92.7,479,Pune,18.5204,73.8567,Bangalore,12.9716,77.5946,116.4,64,Highway,Low,Clear,0,Charging,CS0163,145,288.56,8.83,DC Fast Charger,DR0009,36915,16,92,13,2,2,0.4,70.83,1841.58,95.52,93.4,343,6099.17,Motor Check,2023-10-27 03:00:00,Friday,October
USR0010,driver010@fleetev.in,Driver,Active,False,2023-10-17 07:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00010,IN24716857,MH29EV3621,Tata,Tata Nexon EV,SUV,2023,1570,Idle,2023-09-23,30.2,66,77,21,370.1,773,69,True,20,7398,56.6,98.7,12.605713,80.254613,76.1,2.66,235.2,179,129.6,93.9,Chennai,13.0827,80.2707,Pune,18.5204,73.8567,238.3,214,Urban,Medium,Rainy,3,Not Charging,CS0280,0,0,9.95,AC Level 1,DR0010,75019,13,85.9,15,7,15,0.47,78.46,2039.96,110.54,61,215,6564.82,Brake Inspection,2023-10-27 07:00:00,Friday,October
USR0011,driver011@fleetev.in,Driver,Active,True,2023-10-18 07:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00011,IN72820592,MH77EV5119,Mahindra,Mahindra BE 6e,Crossover,2024,1980,Charging,2023-11-14,59,38.8,86.8,33.2,408,1033,13,False,20,1468,65.3,95.1,22.590624,72.096824,105.2,-2.48,228.8,118,148.8,306.9,Ahmedabad,23.0225,72.5714,Kolkata,22.5726,88.3639,272.5,182,Rural,Medium,Hot,1,Not Charging,CS0393,0,0,20.93,Super Charger,DR0011,59973,18,55.6,2,19,6,0.92,208.13,5411.38,210.5,80.3,162,679.16,None,2023-10-27 07:00:00,Friday,October
USR0012,driver012@fleetev.in,Driver,Inactive,True,2023-10-01 11:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00012,IN55657579,MH24EV5808,Volvo,Volvo XC40 Recharge,SUV,2022,2040,Active,2023-07-23,78,14.4,97.7,24.1,344.7,782,24,True,20,5679,34.8,98,23.226643,77.679191,38.4,-4.12,140.8,239,73,467.4,Bhopal,23.2599,77.4126,Nagpur,21.1458,79.0882,362.4,18,Rural,Low,Clear,3,Not Charging,CS0424,0,0,58.74,AC Level 2,DR0012,90612,9,41.7,5,8,11,4.2,633.9,16481.4,591.36,74.8,89,2825.4,None,2023-10-27 11:00:00,Friday,October
USR0013,driver013@fleetev.in,Driver,Active,True,2023-10-26 11:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00013,IN78139880,MH23EV5889,Tata,Tata Tigor EV,Sedan,2020,1255,Active,2024-08-05,26,73.7,82.7,31,384.4,1101,19,False,20,24,43.2,94.8,18.929207,73.360955,98.6,2.18,119.5,121,124.6,392.3,Pune,18.5204,73.8567,Nagpur,21.1458,79.0882,367.5,192,Highway,Medium,Hot,3,Not Charging,CS0250,0,0,16.64,DC Fast Charger,DR0013,95697,6,69.4,15,2,10,1.43,149.77,3894.02,170.88,93.6,312,5106.05,Software Update,2023-10-27 11:00:00,Friday,October
USR0014,driver014@fleetev.in,Driver,Active,True,2023-10-27 14:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00014,IN10076758,MH86EV6310,Mahindra,Mahindra XEV 9e,SUV,2019,2100,Active,2024-07-25,79,63.7,87,37.3,399.9,211,17,False,20,3723,57.3,98.7,20.932537,72.554161,22,0.98,148.6,218,327.1,117,Surat,21.1702,72.8311,Kochi,9.9312,76.2673,258.6,86,Urban,High,Foggy,1,Fully Charged,CS0081,50,42.85,26.65,AC Level 2,DR0014,56385,10,62.1,3,14,10,1.83,199.73,5192.98,271.94,57.7,20,5208.11,Brake Inspection,2023-10-27 14:00:00,Friday,October
USR0015,driver015@fleetev.in,Driver,Active,False,2023-10-13 15:00:00,MGR001,MGRKEY001754,manager01@fleetev.in,VH00015,IN42329237,MH82EV2290,Tata,Tata Nexon EV,SUV,2019,1570,Active,2023-11-25,30.2,71.5,94.5,43.5,373.1,937,29,False,20,7432,55.4,91.6,23.264818,77.389464,101.3,0.22,148.7,294,140.4,314.9,Bhopal,23.2599,77.4126,Surat,21.1702,72.8311,499.1,148,Rural,High,Foggy,2,Not Charging,CS0014,0,0,13.45,DC Fast Charger,DR0015,111474,5,53.4,0,1,15,0.94,118.07,3069.82,139.78,53.6,204,1617.77,Battery Service,2023-10-27 15:00:00,Friday,October
